srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR990478,E-MTAB-3847:LabHorbach_GJ_0hpi_Rep2_C1V8EACXX_102143-02_GAGTGG_L003_R,ERX1071689,TRUE,16281632,16281632,202,E-MTAB-3847:GJ_0hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516003,,GJ_0hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990482,E-MTAB-3847:LabHorbach_GJ_0hpi_Rep2_D222CACXX_102143-02_GAGTGG_L008_R,ERX1071689,TRUE,20464134,20464134,202,E-MTAB-3847:GJ_0hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516003,,GJ_0hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990481,E-MTAB-3847:LabHorbach_GJ_0hpi_Rep2_D222CACXX_102143-02_GAGTGG_L007_R,ERX1071689,TRUE,20345652,20345652,202,E-MTAB-3847:GJ_0hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516003,,GJ_0hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990477,E-MTAB-3847:LabHorbach_GJ_0hpi_Rep1_D222CACXX_102143-01_CGTACG_L008_R,ERX1071688,TRUE,25771132,25771132,202,E-MTAB-3847:GJ_0hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516002,,GJ_0hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990476,E-MTAB-3847:LabHorbach_GJ_0hpi_Rep1_D222CACXX_102143-01_CGTACG_L007_R,ERX1071688,TRUE,25627150,25627150,202,E-MTAB-3847:GJ_0hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516002,,GJ_0hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990475,E-MTAB-3847:LabHorbach_GJ_0hpi_Rep1_C1V8EACXX_102143-01_CGTACG_L005_R,ERX1071688,TRUE,20963185,20963185,202,E-MTAB-3847:GJ_0hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516002,,GJ_0hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990474,E-MTAB-3847:LabHorbach_GJ_0hpi_Rep1_C1V8EACXX_102143-01_CGTACG_L004_R,ERX1071688,TRUE,19348201,19348201,202,E-MTAB-3847:GJ_0hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516002,,GJ_0hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990473,E-MTAB-3847:LabHorbach_GJ_0hpi_Rep1_C1V8EACXX_102143-01_CGTACG_L003_R,ERX1071688,TRUE,20439918,20439918,202,E-MTAB-3847:GJ_0hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516002,,GJ_0hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990472,E-MTAB-3847:LabHorbach_B73_Kon_Rep3_C2NHBACXX_102234-03_GTCCGC_L007_R,ERX1071687,TRUE,14427284,14427284,202,E-MTAB-3847:B73_Kon_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516001,,B73_Kon_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990471,E-MTAB-3847:LabHorbach_B73_Kon_Rep2_C2NHBACXX_102234-02_CCGTCC_L007_R,ERX1071686,TRUE,19187790,19187790,202,E-MTAB-3847:B73_Kon_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3516000,,B73_Kon_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990470,E-MTAB-3847:LabHorbach_B73_Kon_Rep1_C2NHBACXX_102234-01_ATGTCA_L007_R,ERX1071685,TRUE,13328574,13328574,202,E-MTAB-3847:B73_Kon_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515999,,B73_Kon_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990467,E-MTAB-3847:LabHorbach_B73_48hpi_Rep3_C2NJ3ACXX_102233-09_GGCTAC_L003_R,ERX1071684,TRUE,19084650,19084650,202,E-MTAB-3847:B73_48hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515998,,B73_48hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990468,E-MTAB-3847:LabHorbach_B73_48hpi_Rep3_C2NJ3ACXX_102233-09_GGCTAC_L004_R,ERX1071684,TRUE,18579428,18579428,202,E-MTAB-3847:B73_48hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515998,,B73_48hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990469,E-MTAB-3847:LabHorbach_B73_48hpi_Rep3_C2NJ3ACXX_102233-09_GGCTAC_L005_R,ERX1071684,TRUE,18929315,18929315,202,E-MTAB-3847:B73_48hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515998,,B73_48hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990464,E-MTAB-3847:LabHorbach_B73_48hpi_Rep2_C2NJ3ACXX_102233-08_TAGCTT_L003_R,ERX1071683,TRUE,17347374,17347374,202,E-MTAB-3847:B73_48hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515997,,B73_48hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990465,E-MTAB-3847:LabHorbach_B73_48hpi_Rep2_C2NJ3ACXX_102233-08_TAGCTT_L004_R,ERX1071683,TRUE,16939105,16939105,202,E-MTAB-3847:B73_48hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515997,,B73_48hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990466,E-MTAB-3847:LabHorbach_B73_48hpi_Rep2_C2NJ3ACXX_102233-08_TAGCTT_L005_R,ERX1071683,TRUE,17288292,17288292,202,E-MTAB-3847:B73_48hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515997,,B73_48hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990461,E-MTAB-3847:LabHorbach_B73_48hpi_Rep1_C2NJ3ACXX_102233-07_GATCAG_L003_R,ERX1071682,TRUE,12171580,12171580,202,E-MTAB-3847:B73_48hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515996,,B73_48hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990462,E-MTAB-3847:LabHorbach_B73_48hpi_Rep1_C2NJ3ACXX_102233-07_GATCAG_L004_R,ERX1071682,TRUE,11910674,11910674,202,E-MTAB-3847:B73_48hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515996,,B73_48hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990463,E-MTAB-3847:LabHorbach_B73_48hpi_Rep1_C2NJ3ACXX_102233-07_GATCAG_L005_R,ERX1071682,TRUE,12160144,12160144,202,E-MTAB-3847:B73_48hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515996,,B73_48hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990458,E-MTAB-3847:LabHorbach_B73_24hpi_Rep3_C2NJ3ACXX_102233-06_ACTTGA_L003_R,ERX1071681,TRUE,13573063,13573063,202,E-MTAB-3847:B73_24hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515995,,B73_24hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990459,E-MTAB-3847:LabHorbach_B73_24hpi_Rep3_C2NJ3ACXX_102233-06_ACTTGA_L004_R,ERX1071681,TRUE,13261039,13261039,202,E-MTAB-3847:B73_24hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515995,,B73_24hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990460,E-MTAB-3847:LabHorbach_B73_24hpi_Rep3_C2NJ3ACXX_102233-06_ACTTGA_L005_R,ERX1071681,TRUE,13555009,13555009,202,E-MTAB-3847:B73_24hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515995,,B73_24hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990455,E-MTAB-3847:LabHorbach_B73_24hpi_Rep2_C2NJ3ACXX_102233-05_CAGATC_L003_R,ERX1071680,TRUE,15324705,15324705,202,E-MTAB-3847:B73_24hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515994,,B73_24hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990456,E-MTAB-3847:LabHorbach_B73_24hpi_Rep2_C2NJ3ACXX_102233-05_CAGATC_L004_R,ERX1071680,TRUE,14950515,14950515,202,E-MTAB-3847:B73_24hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515994,,B73_24hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990457,E-MTAB-3847:LabHorbach_B73_24hpi_Rep2_C2NJ3ACXX_102233-05_CAGATC_L005_R,ERX1071680,TRUE,15220344,15220344,202,E-MTAB-3847:B73_24hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515994,,B73_24hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990452,E-MTAB-3847:LabHorbach_B73_24hpi_Rep1_C2NJ3ACXX_102233-04_GCCAAT_L003_R,ERX1071679,TRUE,13023364,13023364,202,E-MTAB-3847:B73_24hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515993,,B73_24hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990453,E-MTAB-3847:LabHorbach_B73_24hpi_Rep1_C2NJ3ACXX_102233-04_GCCAAT_L004_R,ERX1071679,TRUE,12707799,12707799,202,E-MTAB-3847:B73_24hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515993,,B73_24hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990454,E-MTAB-3847:LabHorbach_B73_24hpi_Rep1_C2NJ3ACXX_102233-04_GCCAAT_L005_R,ERX1071679,TRUE,12953572,12953572,202,E-MTAB-3847:B73_24hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515993,,B73_24hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990451,E-MTAB-3847:LabHorbach_B73_120hpi_Rep3_C2NJ3ACXX_102233-12_AGTTCC_L005_R,ERX1071678,TRUE,20812536,20812536,202,E-MTAB-3847:B73_120hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515992,,B73_120hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990450,E-MTAB-3847:LabHorbach_B73_120hpi_Rep3_C2NJ3ACXX_102233-12_AGTTCC_L004_R,ERX1071678,TRUE,20434287,20434287,202,E-MTAB-3847:B73_120hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515992,,B73_120hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990449,E-MTAB-3847:LabHorbach_B73_120hpi_Rep3_C2NJ3ACXX_102233-12_AGTTCC_L003_R,ERX1071678,TRUE,21061879,21061879,202,E-MTAB-3847:B73_120hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515992,,B73_120hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990448,E-MTAB-3847:LabHorbach_B73_120hpi_Rep2_C2NJ3ACXX_102233-11_AGTCAA_L005_R,ERX1071677,TRUE,17219454,17219454,202,E-MTAB-3847:B73_120hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515991,,B73_120hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990447,E-MTAB-3847:LabHorbach_B73_120hpi_Rep2_C2NJ3ACXX_102233-11_AGTCAA_L004_R,ERX1071677,TRUE,16891576,16891576,202,E-MTAB-3847:B73_120hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515991,,B73_120hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990446,E-MTAB-3847:LabHorbach_B73_120hpi_Rep2_C2NJ3ACXX_102233-11_AGTCAA_L003_R,ERX1071677,TRUE,17308748,17308748,202,E-MTAB-3847:B73_120hpi_Rep2,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515991,,B73_120hpi_Rep2,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990445,E-MTAB-3847:LabHorbach_B73_120hpi_Rep1_C2NJ3ACXX_102233-10_CTTGTA_L005_R,ERX1071676,TRUE,19767504,19767504,202,E-MTAB-3847:B73_120hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515990,,B73_120hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990444,E-MTAB-3847:LabHorbach_B73_120hpi_Rep1_C2NJ3ACXX_102233-10_CTTGTA_L004_R,ERX1071676,TRUE,19374296,19374296,202,E-MTAB-3847:B73_120hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515990,,B73_120hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990443,E-MTAB-3847:LabHorbach_B73_120hpi_Rep1_C2NJ3ACXX_102233-10_CTTGTA_L003_R,ERX1071676,TRUE,19857282,19857282,202,E-MTAB-3847:B73_120hpi_Rep1,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515990,,B73_120hpi_Rep1,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990442,E-MTAB-3847:LabHorbach_B73_0hpi_Rep3_C2NJ3ACXX_102233-03_ACAGTG_L005_R,ERX1071675,TRUE,12581358,12581358,202,E-MTAB-3847:B73_0hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515989,,B73_0hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990441,E-MTAB-3847:LabHorbach_B73_0hpi_Rep3_C2NJ3ACXX_102233-03_ACAGTG_L004_R,ERX1071675,TRUE,12315901,12315901,202,E-MTAB-3847:B73_0hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515989,,B73_0hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
ERR990440,E-MTAB-3847:LabHorbach_B73_0hpi_Rep3_C2NJ3ACXX_102233-03_ACAGTG_L003_R,ERX1071675,TRUE,12567690,12567690,202,E-MTAB-3847:B73_0hpi_Rep3,Illumina HiSeq 2000 paired end sequencing; High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,High-resolution transcript analysis of the defense responses to Colletotrichum graminicola infection in maize genotypes with contrasting anthracnose resistance,SAMEA3515989,,B73_0hpi_Rep3,RANDOM PCR,TRANSCRIPTOMIC,RNA-Seq
