srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR3791776,E-MTAB-8633:P39_8DAS_root_MN25011_R,ERX3793880,TRUE,19279345,19279345,152,E-MTAB-8633:MN25011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448340,,MN25011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791775,E-MTAB-8633:Oh7b_8DAS_root_MN24012_R,ERX3793879,TRUE,40894749,40894749,152,E-MTAB-8633:MN24012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448339,,MN24012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791774,E-MTAB-8633:Oh7b_8DAS_root_MN24011_R,ERX3793878,TRUE,33820843,33820843,152,E-MTAB-8633:MN24011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448338,,MN24011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791773,E-MTAB-8633:Oh43_8DAS_root_MN23013_R,ERX3793877,TRUE,31284268,31284268,151,E-MTAB-8633:MN23013_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448337,,MN23013_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791772,E-MTAB-8633:Oh43_8DAS_root_MN23012_R,ERX3793876,TRUE,30860449,30860449,152,E-MTAB-8633:MN23012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448336,,MN23012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791771,E-MTAB-8633:NC358_8DAS_root_MN22012_R,ERX3793875,TRUE,25302835,25302835,151,E-MTAB-8633:MN22012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448335,,MN22012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791770,E-MTAB-8633:NC358_8DAS_root_MN22011_R,ERX3793874,TRUE,29944693,29944693,151,E-MTAB-8633:MN22011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448334,,MN22011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791769,E-MTAB-8633:NC350_8DAS_root_MN21012_R,ERX3793873,TRUE,25339221,25339221,151,E-MTAB-8633:MN21012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448333,,MN21012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791768,E-MTAB-8633:NC350_8DAS_root_MN21011_R,ERX3793872,TRUE,30943122,30943122,152,E-MTAB-8633:MN21011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448332,,MN21011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791767,E-MTAB-8633:Ms71_8DAS_root_MN20012_R,ERX3793871,TRUE,39386171,39386171,152,E-MTAB-8633:MN20012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448331,,MN20012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791766,E-MTAB-8633:Ms71_8DAS_root_MN20011_R,ERX3793870,TRUE,27327222,27327222,152,E-MTAB-8633:MN20011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448330,,MN20011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791765,E-MTAB-8633:Mo18w_8DAS_root_MN19012_R,ERX3793869,TRUE,30241426,30241426,152,E-MTAB-8633:MN19012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448329,,MN19012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791764,E-MTAB-8633:Mo18w_8DAS_root_MN19011_R,ERX3793868,TRUE,28348033,28348033,152,E-MTAB-8633:MN19011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448328,,MN19011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791763,E-MTAB-8633:M37W_8DAS_root_MN18012_R,ERX3793867,TRUE,46908727,46908727,152,E-MTAB-8633:MN18012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448327,,MN18012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791762,E-MTAB-8633:M37W_8DAS_root_MN18011_R,ERX3793866,TRUE,29522198,29522198,152,E-MTAB-8633:MN18011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448326,,MN18011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791761,E-MTAB-8633:M162W_8DAS_root_MN17012_R,ERX3793865,TRUE,25476886,25476886,152,E-MTAB-8633:MN17012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448325,,MN17012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791760,E-MTAB-8633:M162W_8DAS_root_MN17011_R,ERX3793864,TRUE,27065446,27065446,152,E-MTAB-8633:MN17011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448324,,MN17011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791759,E-MTAB-8633:Ky21_8DAS_root_MN16012_R,ERX3793863,TRUE,26401834,26401834,151,E-MTAB-8633:MN16012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448323,,MN16012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791758,E-MTAB-8633:Ky21_8DAS_root_MN16011_R,ERX3793862,TRUE,28283034,28283034,151,E-MTAB-8633:MN16011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448322,,MN16011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791757,E-MTAB-8633:Ki3_8DAS_root_MN15013_R,ERX3793861,TRUE,22961444,22961444,151,E-MTAB-8633:MN15013_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448321,,MN15013_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791756,E-MTAB-8633:Ki3_8DAS_root_MN15012_R,ERX3793860,TRUE,27284180,27284180,151,E-MTAB-8633:MN15012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448320,,MN15012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791755,E-MTAB-8633:Ki3_8DAS_root_MN15011_R,ERX3793859,TRUE,9088278,9088278,152,E-MTAB-8633:MN15011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448319,,MN15011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791754,E-MTAB-8633:Ki11_8DAS_root_MN14012_R,ERX3793858,TRUE,34978748,34978748,152,E-MTAB-8633:MN14012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448318,,MN14012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791753,E-MTAB-8633:Ki11_8DAS_root_MN14011_R,ERX3793857,TRUE,23239662,23239662,152,E-MTAB-8633:MN14011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448317,,MN14011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791752,E-MTAB-8633:IL14H_8DAS_root_MN13012_R,ERX3793856,TRUE,23105645,23105645,152,E-MTAB-8633:MN13012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448316,,MN13012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791751,E-MTAB-8633:IL14H_8DAS_root_MN13011_R,ERX3793855,TRUE,20788607,20788607,152,E-MTAB-8633:MN13011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448315,,MN13011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791750,E-MTAB-8633:HP301_8DAS_root_MN12012_R,ERX3793854,TRUE,40341755,40341755,152,E-MTAB-8633:MN12012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448314,,MN12012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791749,E-MTAB-8633:HP301_8DAS_root_MN12011_R,ERX3793853,TRUE,34804614,34804614,152,E-MTAB-8633:MN12011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448313,,MN12011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791748,E-MTAB-8633:CML69_8DAS_root_MN11012_R,ERX3793852,TRUE,26681605,26681605,152,E-MTAB-8633:MN11012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448312,,MN11012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791747,E-MTAB-8633:CML69_8DAS_root_MN11011_R,ERX3793851,TRUE,31830789,31830789,152,E-MTAB-8633:MN11011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448311,,MN11011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791746,E-MTAB-8633:CML52_8DAS_root_MN10012_R,ERX3793850,TRUE,24999532,24999532,151,E-MTAB-8633:MN10012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448310,,MN10012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791745,E-MTAB-8633:CML52_8DAS_root_MN10011_R,ERX3793849,TRUE,28321739,28321739,151,E-MTAB-8633:MN10011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448309,,MN10011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791744,E-MTAB-8633:CML333_8DAS_root_MN09012_R,ERX3793848,TRUE,18652967,18652967,151,E-MTAB-8633:MN09012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448308,,MN09012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791743,E-MTAB-8633:CML333_8DAS_root_MN09011_R,ERX3793847,TRUE,28583060,28583060,152,E-MTAB-8633:MN09011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448307,,MN09011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791742,E-MTAB-8633:CML322_8DAS_root_MN08012_R,ERX3793846,TRUE,32312080,32312080,152,E-MTAB-8633:MN08012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448306,,MN08012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791741,E-MTAB-8633:CML322_8DAS_root_MN08011_R,ERX3793845,TRUE,25888398,25888398,152,E-MTAB-8633:MN08011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448305,,MN08011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791740,E-MTAB-8633:CML247_8DAS_root_MN07012_R,ERX3793844,TRUE,23361622,23361622,152,E-MTAB-8633:MN07012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448304,,MN07012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791739,E-MTAB-8633:CML247_8DAS_root_MN07011_R,ERX3793843,FALSE,4176698,970206,94,E-MTAB-8633:MN07011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448303,,MN07011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791738,E-MTAB-8633:CML228_8DAS_root_MN06012_R,ERX3793842,TRUE,46637681,46637681,152,E-MTAB-8633:MN06012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448302,,MN06012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791737,E-MTAB-8633:CML228_8DAS_root_MN06011_R,ERX3793841,TRUE,38473593,38473593,152,E-MTAB-8633:MN06011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448301,,MN06011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791736,E-MTAB-8633:CML277_8DAS_root_MN05012_R,ERX3793840,TRUE,31263579,31263579,152,E-MTAB-8633:MN05012_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448300,,MN05012_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791735,E-MTAB-8633:CML277_8DAS_root_MN05011_R,ERX3793839,TRUE,36183421,36183421,152,E-MTAB-8633:MN05011_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448299,,MN05011_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791734,E-MTAB-8633:Tzi8_V11_tip_MN27052_R,ERX3793838,TRUE,29487101,29487101,151,E-MTAB-8633:MN27052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448298,,MN27052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791733,E-MTAB-8633:Tzi8_V11_tip_MN27051_R,ERX3793837,TRUE,27692112,27692112,151,E-MTAB-8633:MN27051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448297,,MN27051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791732,E-MTAB-8633:Tx303_V11_tip_MN26053_R,ERX3793836,TRUE,23668021,23668021,151,E-MTAB-8633:MN26053_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448296,,MN26053_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791731,E-MTAB-8633:Tx303_V11_tip_MN26052_R,ERX3793835,TRUE,31941647,31941647,151,E-MTAB-8633:MN26052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448295,,MN26052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791730,E-MTAB-8633:Tx303_V11_tip_MN26051_R,ERX3793834,TRUE,24750663,24750663,151,E-MTAB-8633:MN26051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448294,,MN26051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791729,E-MTAB-8633:P39_V11_tip_MN25052_R,ERX3793833,TRUE,20869121,20869121,151,E-MTAB-8633:MN25052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448293,,MN25052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791728,E-MTAB-8633:P39_V11_tip_MN25051_R,ERX3793832,TRUE,20222560,20222560,151,E-MTAB-8633:MN25051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448292,,MN25051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
