srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR1059427,E-MTAB-3965:NG-6860_R_8W__45_lib28132_1746_6_,ERX1139578,TRUE,20657473,20657473,202,E-MTAB-3965:MAGIC_45,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598380,,MAGIC_45,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059426,E-MTAB-3965:NG-6860_R_8W__44_lib28131_1746_6_,ERX1139577,TRUE,17903327,17903327,202,E-MTAB-3965:MAGIC_44,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598379,,MAGIC_44,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059425,E-MTAB-3965:NG-6860_R_8W__42_lib28130_1746_6_,ERX1139576,TRUE,19604601,19604601,202,E-MTAB-3965:MAGIC_42,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598378,,MAGIC_42,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059424,E-MTAB-3965:NG-6860_R_8W__41_lib28129_1746_6_,ERX1139575,TRUE,19574546,19574546,202,E-MTAB-3965:MAGIC_41,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598377,,MAGIC_41,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059423,E-MTAB-3965:NG-6860_R_8W__40_lib28128_1746_6_,ERX1139574,TRUE,32496726,32496726,202,E-MTAB-3965:MAGIC_40,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598376,,MAGIC_40,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059422,E-MTAB-3965:NG-6860_R_8W__4_lib28095_1703_1_,ERX1139573,TRUE,17623229,17623229,202,E-MTAB-3965:MAGIC_4,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598375,,MAGIC_4,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059421,E-MTAB-3965:NG-6860_R_8W__39_lib28127_1746_6_,ERX1139572,TRUE,14783115,14783115,202,E-MTAB-3965:MAGIC_39,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598374,,MAGIC_39,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059420,E-MTAB-3965:NG-6860_R_8W__38_lib28126_1703_6_,ERX1139571,TRUE,20367114,20367114,202,E-MTAB-3965:MAGIC_38,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598373,,MAGIC_38,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059419,E-MTAB-3965:NG-6860_R_8W__37_lib28125_1703_6_,ERX1139570,TRUE,13768657,13768657,202,E-MTAB-3965:MAGIC_37,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598372,,MAGIC_37,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059418,E-MTAB-3965:NG-6860_R_8W__36_lib28124_1703_6_,ERX1139569,TRUE,15207202,15207202,202,E-MTAB-3965:MAGIC_36,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598371,,MAGIC_36,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059417,E-MTAB-3965:NG-6860_R_8W__35_lib28123_1703_6_,ERX1139568,TRUE,13956612,13956612,202,E-MTAB-3965:MAGIC_35,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598370,,MAGIC_35,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059416,E-MTAB-3965:NG-6860_R_8W__34_lib28122_1703_6_,ERX1139567,TRUE,13740030,13740030,202,E-MTAB-3965:MAGIC_34,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598369,,MAGIC_34,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059415,E-MTAB-3965:NG-6860_R_8W__33_lib28121_1703_6_,ERX1139566,TRUE,16592864,16592864,202,E-MTAB-3965:MAGIC_33,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598368,,MAGIC_33,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059414,E-MTAB-3965:NG-6860_R_8W__32_lib28120_1703_6_,ERX1139565,TRUE,16274646,16274646,202,E-MTAB-3965:MAGIC_32,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598367,,MAGIC_32,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059413,E-MTAB-3965:NG-6860_R_8W__31_lib28119_1703_6_,ERX1139564,TRUE,15974474,15974474,202,E-MTAB-3965:MAGIC_31,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598366,,MAGIC_31,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059412,E-MTAB-3965:NG-6860_R_8W__30_lib28118_1703_6_,ERX1139563,TRUE,17511804,17511804,202,E-MTAB-3965:MAGIC_30,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598365,,MAGIC_30,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059411,E-MTAB-3965:NG-6860_R_8W__3_lib28094_1703_1_,ERX1139562,TRUE,16125990,16125990,202,E-MTAB-3965:MAGIC_3,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598364,,MAGIC_3,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059410,E-MTAB-3965:NG-6860_R_8W__29_lib28117_1703_6_,ERX1139561,TRUE,14742596,14742596,202,E-MTAB-3965:MAGIC_29,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598363,,MAGIC_29,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059409,E-MTAB-3965:NG-6860_R_8W__28_lib28116_1703_6_,ERX1139560,TRUE,14936112,14936112,202,E-MTAB-3965:MAGIC_28,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598362,,MAGIC_28,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059408,E-MTAB-3965:NG-6860_R_8W__27_lib28115_1703_2_,ERX1139559,TRUE,12816552,12816552,202,E-MTAB-3965:MAGIC_27,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598361,,MAGIC_27,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059407,E-MTAB-3965:NG-6860_R_8W__26_lib28114_1703_2_,ERX1139558,TRUE,13623151,13623151,202,E-MTAB-3965:MAGIC_26,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598360,,MAGIC_26,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059406,E-MTAB-3965:NG-6860_R_8W__24_lib28113_1703_2_,ERX1139557,TRUE,17225373,17225373,202,E-MTAB-3965:MAGIC_24,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598359,,MAGIC_24,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059405,E-MTAB-3965:NG-6860_R_8W__23_lib28112_1703_2_,ERX1139556,TRUE,14387213,14387213,202,E-MTAB-3965:MAGIC_23,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598358,,MAGIC_23,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059404,E-MTAB-3965:NG-6860_R_8W__22_lib28111_1703_2_,ERX1139555,TRUE,16354881,16354881,202,E-MTAB-3965:MAGIC_22,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598357,,MAGIC_22,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059403,E-MTAB-3965:NG-6860_R_8W__20_lib28110_1703_2_,ERX1139554,TRUE,16960990,16960990,202,E-MTAB-3965:MAGIC_20,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598356,,MAGIC_20,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059402,E-MTAB-3965:NG-6860_R_8W__2_lib28093_1703_1_,ERX1139553,TRUE,16018340,16018340,202,E-MTAB-3965:MAGIC_2,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598355,,MAGIC_2,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059401,E-MTAB-3965:NG-6860_R_8W__19_lib28109_1703_2_,ERX1139552,TRUE,19653078,19653078,202,E-MTAB-3965:MAGIC_19,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598354,,MAGIC_19,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059400,E-MTAB-3965:NG-6860_R_8W__18_lib28108_1703_2_,ERX1139551,TRUE,17837889,17837889,202,E-MTAB-3965:MAGIC_18,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598353,,MAGIC_18,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059399,E-MTAB-3965:NG-6860_R_8W__16_lib28107_1703_2_,ERX1139550,TRUE,15486741,15486741,202,E-MTAB-3965:MAGIC_16,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598352,,MAGIC_16,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059398,E-MTAB-3965:NG-6860_R_8W__15_lib28106_1703_2_,ERX1139549,TRUE,23207149,23207149,202,E-MTAB-3965:MAGIC_15,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598351,,MAGIC_15,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059397,E-MTAB-3965:NG-6860_R_8W__14_lib28105_1703_2_,ERX1139548,TRUE,16434233,16434233,202,E-MTAB-3965:MAGIC_14,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598350,,MAGIC_14,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059396,E-MTAB-3965:NG-6860_R_8W__13_lib28104_1703_2_,ERX1139547,TRUE,14071777,14071777,202,E-MTAB-3965:MAGIC_13,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598349,,MAGIC_13,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059395,E-MTAB-3965:NG-6860_R_8W__12_lib28103_1703_1_,ERX1139546,TRUE,15126614,15126614,202,E-MTAB-3965:MAGIC_12,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598348,,MAGIC_12,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059394,E-MTAB-3965:NG-6860_R_8W__11_lib28102_1703_1_,ERX1139545,TRUE,14858766,14858766,202,E-MTAB-3965:MAGIC_11,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598347,,MAGIC_11,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059393,E-MTAB-3965:NG-6860_R_8W__10_lib28101_1703_1_,ERX1139544,TRUE,14724864,14724864,202,E-MTAB-3965:MAGIC_10,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598346,,MAGIC_10,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR1059392,E-MTAB-3965:NG-6860_R_8W__1_lib28092_1703_1_,ERX1139543,TRUE,19965565,19965565,202,E-MTAB-3965:MAGIC_1,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,Transcriptome analysis of 94 RILs of a maize MAGIC RIL population,SAMEA3598345,,MAGIC_1,RANDOM,TRANSCRIPTOMIC,RNA-Seq
