srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR965611,E-MTAB-3758:NG-6564_RIL33_lib19852_1479_3_,ERX1042578,TRUE,16956756,16956756,202,E-MTAB-3758:B73_H99_RIL33,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486979,,B73_H99_RIL33,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965610,E-MTAB-3758:NG-6564_RIL32_lib19851_1479_2_,ERX1042577,TRUE,15721050,15721050,202,E-MTAB-3758:B73_H99_RIL32,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486978,,B73_H99_RIL32,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965609,E-MTAB-3758:NG-6564_RIL30_lib19850_1479_2_,ERX1042576,TRUE,17527906,17527906,202,E-MTAB-3758:B73_H99_RIL30,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486977,,B73_H99_RIL30,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965608,E-MTAB-3758:NG-6564_RIL29_lib19849_1479_2_,ERX1042575,TRUE,15820434,15820434,202,E-MTAB-3758:B73_H99_RIL29,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486976,,B73_H99_RIL29,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965607,E-MTAB-3758:NG-6564_RIL27_lib19848_1479_2_,ERX1042574,TRUE,17757664,17757664,202,E-MTAB-3758:B73_H99_RIL27,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486975,,B73_H99_RIL27,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965606,E-MTAB-3758:NG-6564_RIL26_lib19847_1479_4_,ERX1042573,TRUE,20705089,20705089,202,E-MTAB-3758:B73_H99_RIL26,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486974,,B73_H99_RIL26,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965605,E-MTAB-3758:NG-6564_RIL25_lib19846_1479_2_,ERX1042572,TRUE,17315333,17315333,202,E-MTAB-3758:B73_H99_RIL25,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486973,,B73_H99_RIL25,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965604,E-MTAB-3758:NG-6564_RIL23_lib19845_1479_4_,ERX1042571,TRUE,21162816,21162816,202,E-MTAB-3758:B73_H99_RIL23,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486972,,B73_H99_RIL23,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965603,E-MTAB-3758:NG-6564_RIL19_lib19844_1479_4_,ERX1042570,TRUE,27095073,27095073,202,E-MTAB-3758:B73_H99_RIL19,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486971,,B73_H99_RIL19,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965602,E-MTAB-3758:NG-6564_RIL18_lib19843_1479_4_,ERX1042569,TRUE,19590359,19590359,202,E-MTAB-3758:B73_H99_RIL18,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486970,,B73_H99_RIL18,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965601,E-MTAB-3758:NG-6564_RIL17_lib19842_1479_4_,ERX1042568,TRUE,22960626,22960626,202,E-MTAB-3758:B73_H99_RIL17,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486969,,B73_H99_RIL17,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965600,E-MTAB-3758:NG-6564_RIL16_lib19841_1479_4_,ERX1042567,TRUE,18342007,18342007,202,E-MTAB-3758:B73_H99_RIL16,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486968,,B73_H99_RIL16,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965599,E-MTAB-3758:NG-6564_RIL141_lib19938_1418_7_,ERX1042566,TRUE,16359922,16359922,202,E-MTAB-3758:B73_H99_RIL141,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486967,,B73_H99_RIL141,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965598,E-MTAB-3758:NG-6564_RIL140_lib19937_1418_7_,ERX1042565,TRUE,20774963,20774963,202,E-MTAB-3758:B73_H99_RIL140,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486966,,B73_H99_RIL140,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965597,E-MTAB-3758:NG-6564_RIL139_lib19936_1418_7_,ERX1042564,TRUE,13817660,13817660,202,E-MTAB-3758:B73_H99_RIL139,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486965,,B73_H99_RIL139,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965596,E-MTAB-3758:NG-6280_RIL138_P2_lib15141_1178_5_,ERX1042563,TRUE,27325420,27325420,202,E-MTAB-3758:B73_H99_RIL138_2,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486964,,B73_H99_RIL138_2,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965595,E-MTAB-3758:NG-6280_RIL138_P1_lib15140_1178_5_,ERX1042562,TRUE,31072105,31072105,202,E-MTAB-3758:B73_H99_RIL138_1,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486963,,B73_H99_RIL138_1,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965594,E-MTAB-3758:NG-6564_RIL137_lib19935_1418_7_,ERX1042561,TRUE,19428755,19428755,202,E-MTAB-3758:B73_H99_RIL137,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486962,,B73_H99_RIL137,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965593,E-MTAB-3758:NG-6564_RIL136_lib19934_1418_7_,ERX1042560,TRUE,17358435,17358435,202,E-MTAB-3758:B73_H99_RIL136,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486961,,B73_H99_RIL136,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965592,E-MTAB-3758:NG-6564_RIL135_lib19933_1418_7_,ERX1042559,TRUE,16448268,16448268,202,E-MTAB-3758:B73_H99_RIL135,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486960,,B73_H99_RIL135,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965591,E-MTAB-3758:NG-6564_RIL134_lib19932_1418_7_,ERX1042558,TRUE,16455645,16455645,202,E-MTAB-3758:B73_H99_RIL134,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486959,,B73_H99_RIL134,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965590,E-MTAB-3758:NG-6564_RIL133_lib19931_1418_7_,ERX1042557,TRUE,23098013,23098013,202,E-MTAB-3758:B73_H99_RIL133,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486958,,B73_H99_RIL133,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965589,E-MTAB-3758:NG-6564_RIL132_lib19930_1418_7_,ERX1042556,TRUE,19986284,19986284,202,E-MTAB-3758:B73_H99_RIL132,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486957,,B73_H99_RIL132,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965588,E-MTAB-3758:NG-6564_RIL131_lib19929_1418_7_,ERX1042555,TRUE,21401916,21401916,202,E-MTAB-3758:B73_H99_RIL131,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486956,,B73_H99_RIL131,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965587,E-MTAB-3758:NG-6564_RIL130_lib19928_1418_6_,ERX1042554,TRUE,17909942,17909942,202,E-MTAB-3758:B73_H99_RIL130,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486955,,B73_H99_RIL130,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965586,E-MTAB-3758:NG-6564_RIL13_lib19840_1479_4_,ERX1042553,TRUE,19418904,19418904,202,E-MTAB-3758:B73_H99_RIL13,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486954,,B73_H99_RIL13,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965585,E-MTAB-3758:NG-6564_RIL128_lib19927_1418_6_,ERX1042552,TRUE,20180721,20180721,202,E-MTAB-3758:B73_H99_RIL128,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486953,,B73_H99_RIL128,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965584,E-MTAB-3758:NG-6564_RIL127_lib19926_1418_6_,ERX1042551,TRUE,19321726,19321726,202,E-MTAB-3758:B73_H99_RIL127,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486952,,B73_H99_RIL127,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965583,E-MTAB-3758:NG-6564_RIL126_lib19925_1418_6_,ERX1042550,TRUE,14249130,14249130,202,E-MTAB-3758:B73_H99_RIL126,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486951,,B73_H99_RIL126,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965582,E-MTAB-3758:NG-6564_RIL125_lib19924_1418_6_,ERX1042549,TRUE,18247066,18247066,202,E-MTAB-3758:B73_H99_RIL125,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486950,,B73_H99_RIL125,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965581,E-MTAB-3758:NG-6564_RIL124_lib19923_1418_6_,ERX1042548,TRUE,17465149,17465149,202,E-MTAB-3758:B73_H99_RIL124,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486949,,B73_H99_RIL124,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965580,E-MTAB-3758:NG-6564_RIL123_lib19922_1418_6_,ERX1042547,TRUE,18893986,18893986,202,E-MTAB-3758:B73_H99_RIL123,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486948,,B73_H99_RIL123,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965579,E-MTAB-3758:NG-6564_RIL122_,ERX1042546,TRUE,64041310,64041310,202,E-MTAB-3758:B73_H99_RIL122,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486947,,B73_H99_RIL122,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965578,E-MTAB-3758:NG-6564_RIL121_lib19920_1418_6_,ERX1042545,TRUE,18665137,18665137,202,E-MTAB-3758:B73_H99_RIL121,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486946,,B73_H99_RIL121,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965577,E-MTAB-3758:NG-6564_RIL120_lib19919_1418_6_,ERX1042544,TRUE,17504063,17504063,202,E-MTAB-3758:B73_H99_RIL120,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486945,,B73_H99_RIL120,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965576,E-MTAB-3758:NG-6564_RIL119_lib19918_1418_6_,ERX1042543,TRUE,15223775,15223775,202,E-MTAB-3758:B73_H99_RIL119,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486944,,B73_H99_RIL119,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965575,E-MTAB-3758:NG-6564_RIL118_lib19917_1418_6_,ERX1042542,TRUE,17103137,17103137,202,E-MTAB-3758:B73_H99_RIL118,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486943,,B73_H99_RIL118,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965574,E-MTAB-3758:NG-6564_RIL117_lib19916_1418_5_,ERX1042541,TRUE,18786608,18786608,202,E-MTAB-3758:B73_H99_RIL117,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486942,,B73_H99_RIL117,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965573,E-MTAB-3758:NG-6564_RIL116_lib19915_1418_5_,ERX1042540,TRUE,17862148,17862148,202,E-MTAB-3758:B73_H99_RIL116,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486941,,B73_H99_RIL116,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965572,E-MTAB-3758:NG-6564_RIL115_lib19914_1418_5_,ERX1042539,TRUE,17250569,17250569,202,E-MTAB-3758:B73_H99_RIL115,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486940,,B73_H99_RIL115,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965571,E-MTAB-3758:NG-6564_RIL114_lib19913_1418_5_,ERX1042538,TRUE,17477290,17477290,202,E-MTAB-3758:B73_H99_RIL114,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486939,,B73_H99_RIL114,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965570,E-MTAB-3758:NG-6564_RIL113_lib19912_1418_5_,ERX1042537,TRUE,14611267,14611267,202,E-MTAB-3758:B73_H99_RIL113,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486938,,B73_H99_RIL113,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965569,E-MTAB-3758:NG-6564_RIL111_lib19911_1418_5_,ERX1042536,TRUE,17602078,17602078,202,E-MTAB-3758:B73_H99_RIL111,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486937,,B73_H99_RIL111,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965568,E-MTAB-3758:NG-6564_RIL11_lib19839_1479_4_,ERX1042535,TRUE,24137807,24137807,202,E-MTAB-3758:B73_H99_RIL11,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486936,,B73_H99_RIL11,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965567,E-MTAB-3758:NG-6564_RIL109_lib19910_1418_5_,ERX1042534,TRUE,14926036,14926036,202,E-MTAB-3758:B73_H99_RIL109,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486935,,B73_H99_RIL109,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965566,E-MTAB-3758:NG-6564_RIL107_lib19909_1418_5_,ERX1042533,TRUE,16349903,16349903,202,E-MTAB-3758:B73_H99_RIL107,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486934,,B73_H99_RIL107,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965565,E-MTAB-3758:NG-6564_RIL106_lib19908_1418_5_,ERX1042532,TRUE,15403500,15403500,202,E-MTAB-3758:B73_H99_RIL106,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486933,,B73_H99_RIL106,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965564,E-MTAB-3758:NG-6564_RIL105_lib19907_1418_5_,ERX1042531,TRUE,15451404,15451404,202,E-MTAB-3758:B73_H99_RIL105,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486932,,B73_H99_RIL105,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965563,E-MTAB-3758:NG-6564_RIL104_lib19906_1418_5_,ERX1042530,TRUE,19421466,19421466,202,E-MTAB-3758:B73_H99_RIL104,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486931,,B73_H99_RIL104,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965562,E-MTAB-3758:NG-6564_RIL103_lib19905_1418_5_,ERX1042529,TRUE,15220229,15220229,202,E-MTAB-3758:B73_H99_RIL103,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486930,,B73_H99_RIL103,RANDOM,TRANSCRIPTOMIC,RNA-Seq
ERR965561,E-MTAB-3758:NG-6564_RIL100_lib19904_1418_4_,ERX1042528,TRUE,16679423,16679423,202,E-MTAB-3758:B73_H99_RIL100,Illumina HiSeq 2000 paired end sequencing; Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,Transcriptome analysis of 103 RILs of a B73 x H99 RIL population,SAMEA3486929,,B73_H99_RIL100,RANDOM,TRANSCRIPTOMIC,RNA-Seq
