srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR8857774,V3-leaf-2h-1_L5_I350.R1.clean.fastq.gz,SRX5645385,TRUE,23695695,23695695,302,V3-leaf-2h-rep1-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-leaf-2h-rep1-mRNA,,V3-leaf-2h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857775,R1-ear-48h-1_H53LHCCXY_L8_1.clean.fq.gz,SRX5645384,TRUE,21169072,21169072,300,R1-ear-48h-rep1-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 4000 platform (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-ear-48h-rep1-mRNA,,R1-ear-48h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857776,R1-ear-48h-2_H53K2CCXY_L2_1.clean.fq.gz,SRX5645383,TRUE,16194126,16194126,300,R1-ear-48h-rep2-mRNA,RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 4000 platform (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,R1-ear-48h-rep2-mRNA,,R1-ear-48h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857777,SL-R1_silk_2h_3_L7_A006.R1.adapter.fastq.gz,SRX5645382,FALSE,14929584,0,50,R1-silk-2h-rep3-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-2h-rep3-sRNA,,R1-silk-2h-rep3-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857778,SL_R1_silk_48h_1_L7_A007.R1.adapter.fastq.gz,SRX5645381,FALSE,24244206,0,50,R1-silk-48h-rep1-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-48h-rep1-sRNA,,R1-silk-48h-rep1-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857779,SL_R1_silk_48h_2_L3_A008.R1.adapter.fastq.gz,SRX5645380,FALSE,16937830,0,50,R1-silk-48h-rep2-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrityity.Count"": 1, ""Activity.AggMode"": 0, ""Activity.Success"": true, ""Activity.Result.Code"": 0, ""Activity.Result.Type"": ""HRESULT"", ""Activity.Result.Tag"": 18903383, ""Data.UserVoiceClipboardEnabled"": false, ""Data.ClipboardFormat"": ""Nil"", ""Data.InternalVsExternalPasteType"": 1, ""Data.PasteType"": ""SameSheetCopyPaste"", ""Data.SourceNumberOfRows"": 1, ""Data.SourceNumberOfColumns"": 1, ""Data.IsFullRows"": false, ""Data.IsFullCols"": false, ""Data.DestinationNumberOfRows"": 1, ""Data.DestinationNumberOfColumns"": 1, ""Data.SourceDestinati",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-48h-rep2-sRNA,,R1-silk-48h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857780,SL_R1_silk_48h_3_L7_A009.R1.adapter.fastq.gz,SRX5645379,FALSE,16334157,0,50,R1-silk-48h-rep3-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrityity.Count"": 1, ""Activity.AggMode"": 0, ""Activity.Success"": true, ""Activity.Result.Code"": 0, ""Activity.Result.Type"": ""HRESULT"", ""Activity.Result.Tag"": 18903383, ""Data.UserVoiceClipboardEnabled"": false, ""Data.ClipboardFormat"": ""Nil"", ""Data.InternalVsExternalPasteType"": 1, ""Data.PasteType"": ""SameSheetCopyPaste"", ""Data.SourceNumberOfRows"": 1, ""Data.SourceNumberOfColumns"": 1, ""Data.IsFullRows"": false, ""Data.IsFullCols"": false, ""Data.DestinationNumberOfRows"": 1, ""Data.DestinationNumberOfColumns"": 1, ""Data.SourceDestinati",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-48h-rep3-sRNA,,R1-silk-48h-rep3-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857781,SL_R1_ear_0h_1_L3_A001.R1.adapter.fastq.gz,SRX5645378,FALSE,13519552,0,50,R1-ear-0h-rep1-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-ear-0h-rep1-sRNA,,R1-ear-0h-rep1-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857782,SL_R1_ear_0h_2_L3_A002.R1.adapter.fastq.gz,SRX5645377,FALSE,15738621,0,50,R1-ear-0h-rep2-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-ear-0h-rep2-sRNA,,R1-ear-0h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857783,SL_R1_ear_0h_3_L3_A003.R1.adapter.fastq.gz,SRX5645376,FALSE,16797649,0,50,R1-ear-0h-rep3-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-ear-0h-rep3-sRNA,,R1-ear-0h-rep3-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857784,SL_R1_ear_2h_1_L6_A008.R1.adapter.fastq.gz,SRX5645375,FALSE,19749098,0,50,R1-ear-2h-rep1-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-ear-2h-rep1-sRNA,,R1-ear-2h-rep1-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857785,SL_R1_ear_2h_2_L6_A009.R1.adapter.fastq.gz,SRX5645374,FALSE,16934722,0,50,R1-ear-2h-rep2-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-ear-2h-rep2-sRNA,,R1-ear-2h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857786,SL_R1_ear_48h_1_L3_A010.R1.adapter.fastq.gz,SRX5645373,FALSE,14861453,0,50,R1-ear-48h-rep1-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrityity.Count"": 1, ""Activity.AggMode"": 0, ""Activity.Success"": true, ""Activity.Result.Code"": 0, ""Activity.Result.Type"": ""HRESULT"", ""Activity.Result.Tag"": 18903383, ""Data.UserVoiceClipboardEnabled"": false, ""Data.ClipboardFormat"": ""Nil"", ""Data.InternalVsExternalPasteType"": 1, ""Data.PasteType"": ""SameSheetCopyPaste"", ""Data.SourceNumberOfRows"": 1, ""Data.SourceNumberOfColumns"": 1, ""Data.IsFullRows"": false, ""Data.IsFullCols"": false, ""Data.DestinationNumberOfRows"": 1, ""Data.DestinationNumberOfColumns"": 1, ""Data.SourceDestinati",Genome-wide transcriptomic responses to heat stress in maize,R1-ear-48h-rep1-sRNA,,R1-ear-48h-rep1-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857787,SL_V3_stalk_0h_1_L1_A021.R1.adapter.fastq.gz,SRX5645372,FALSE,22078939,0,50,V3-stalk-0h-rep1-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-0h-rep1-sRNA,,V3-stalk-0h-rep1-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857788,SL_V3_stalk_0h_2_L7_A022.R1.adapter.fastq.gz,SRX5645371,FALSE,21137049,0,50,V3-stalk-0h-rep2-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-0h-rep2-sRNA,,V3-stalk-0h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857789,SL_V3_stalk_48h_1_L1_A010.R1.adapter.fastq.gz,SRX5645370,FALSE,20788588,0,50,V3-stalk-48h-rep1-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-48h-rep1-sRNA,,V3-stalk-48h-rep1-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857790,SL_V3_stalk_48h_2_L7_A011.R1.adapter.fastq.gz,SRX5645369,FALSE,18034178,0,50,V3-stalk-48h-rep2-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrityity.Count"": 1, ""Activity.AggMode"": 0, ""Activity.Success"": true, ""Activity.Result.Code"": 0, ""Activity.Result.Type"": ""HRESULT"", ""Activity.Result.Tag"": 18903383, ""Data.UserVoiceClipboardEnabled"": false, ""Data.ClipboardFormat"": ""Nil"", ""Data.InternalVsExternalPasteType"": 1, ""Data.PasteType"": ""SameSheetCopyPaste"", ""Data.SourceNumberOfRows"": 1, ""Data.SourceNumberOfColumns"": 1, ""Data.IsFullRows"": false, ""Data.IsFullCols"": false, ""Data.DestinationNumberOfRows"": 1, ""Data.DestinationNumberOfColumns"": 1, ""Data.SourceDestinati",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-48h-rep2-sRNA,,V3-stalk-48h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857791,SL_V3_stalk_2h_2_L8_A002.R1.adapter.fastq.gz,SRX5645368,FALSE,17637224,0,50,V3-stalk-2h-rep2-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrityity.Count"": 1, ""Activity.AggMode"": 0, ""Activity.Success"": true, ""Activity.Result.Code"": 0, ""Activity.Result.Type"": ""HRESULT"", ""Activity.Result.Tag"": 18903383, ""Data.UserVoiceClipboardEnabled"": false, ""Data.ClipboardFormat"": ""Nil"", ""Data.InternalVsExternalPasteType"": 1, ""Data.PasteType"": ""SameSheetCopyPaste"", ""Data.SourceNumberOfRows"": 1, ""Data.SourceNumberOfColumns"": 1, ""Data.IsFullRows"": false, ""Data.IsFullCols"": false, ""Data.DestinationNumberOfRows"": 1, ""Data.DestinationNumberOfColumns"": 1, ""Data.SourceDestinati",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-2h-rep2-sRNA,,V3-stalk-2h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857792,SL_V3_stalk_2h_3_L1_A003.R1.adapter.fastq.gz,SRX5645367,FALSE,19603981,0,50,V3-stalk-2h-rep3-sRNA,Small RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrityity.Count"": 1, ""Activity.AggMode"": 0, ""Activity.Success"": true, ""Activity.Result.Code"": 0, ""Activity.Result.Type"": ""HRESULT"", ""Activity.Result.Tag"": 18903383, ""Data.UserVoiceClipboardEnabled"": false, ""Data.ClipboardFormat"": ""Nil"", ""Data.InternalVsExternalPasteType"": 1, ""Data.PasteType"": ""SameSheetCopyPaste"", ""Data.SourceNumberOfRows"": 1, ""Data.SourceNumberOfColumns"": 1, ""Data.IsFullRows"": false, ""Data.IsFullCols"": false, ""Data.DestinationNumberOfRows"": 1, ""Data.DestinationNumberOfColumns"": 1, ""Data.SourceDestinati",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-2h-rep3-sRNA,,V3-stalk-2h-rep3-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857793,V3-Root-0h-2_L3_I348.R1.clean.fastq.gz,SRX5645366,TRUE,26164918,26164918,302,V3-root-0h-rep2-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-root-0h-rep2-mRNA,,V3-root-0h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857794,V3-Root-0h-3_L5_I349.R1.clean.fastq.gz,SRX5645365,TRUE,24319863,24319863,302,V3-root-0h-rep3-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-root-0h-rep3-mRNA,,V3-root-0h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857795,V3-Stalk-0h-2_L3_I345.R1.clean.fastq.gz,SRX5645364,TRUE,24080797,24080797,302,V3-stalk-0h-rep2-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-0h-rep2-mRNA,,V3-stalk-0h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857796,V3-Stalk-0h-3_L3_I346.R1.clean.fastq.gz,SRX5645363,TRUE,25272320,25272320,302,V3-stalk-0h-rep3-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-0h-rep3-mRNA,,V3-stalk-0h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857797,V3-Stalk-2h-1_L3_I353.R1.clean.fastq.gz,SRX5645362,TRUE,29335518,29335518,302,V3-stalk-2h-rep1-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-2h-rep1-mRNA,,V3-stalk-2h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857798,V3-Stalk-2h-2_L3_I354.R1.clean.fastq.gz,SRX5645361,TRUE,40264448,40264448,302,V3-stalk-2h-rep2-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-2h-rep2-mRNA,,V3-stalk-2h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857799,V3-Stalk-2h-3_L3_I355.R1.clean.fastq.gz,SRX5645360,TRUE,30078298,30078298,302,V3-stalk-2h-rep3-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-2h-rep3-mRNA,,V3-stalk-2h-rep3-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857800,V3-Stalk-48h-1_L4_I390.R1.clean.fastq.gz,SRX5645359,TRUE,24979791,24979791,302,V3-stalk-48h-rep1-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-48h-rep1-mRNA,,V3-stalk-48h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857801,V3-Stalk-48h-2_L4_I391.R1.clean.fastq.gz,SRX5645358,TRUE,26512007,26512007,302,V3-stalk-48h-rep2-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-stalk-48h-rep2-mRNA,,V3-stalk-48h-rep2-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857802,V3-Root-0h-1_L3_I347.R1.clean.fastq.gz,SRX5645357,TRUE,24754796,24754796,302,V3-root-0h-rep1-mRNA,RNA-Seq of Maize: Seedlings at V3 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity was used for the analysis. TruSeq RNA Sample Prep Kit v2 (Illumina, RS-122-2001) or NEBNext UltraTM RNA Library Prep Kit for Illumina (NEB, USA) was used according to the manufacturers recommendations. The samples were pooled and sequenced (150-bp paired-end reads) on the Illumina HiSeq 2500 platform at Berry Genomics (Beijing, China).",Genome-wide transcriptomic responses to heat stress in maize,V3-root-0h-rep1-mRNA,,V3-root-0h-rep1-mRNA,Oligo-dT,TRANSCRIPTOMIC,RNA-Seq
SRR8857803,SL-R1_silk_2h_2_L6_A005.R1.adapter.fastq.gz,SRX5645356,FALSE,15505284,0,50,R1-silk-2h-rep2-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-2h-rep2-sRNA,,R1-silk-2h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857804,SL_R1_silk_2h_1_L8_A004.R1.adapter.fastq.gz,SRX5645355,FALSE,14605823,0,50,R1-silk-2h-rep1-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrityity.Count"": 1, ""Activity.AggMode"": 0, ""Activity.Success"": true, ""Activity.Result.Code"": 0, ""Activity.Result.Type"": ""HRESULT"", ""Activity.Result.Tag"": 18903383, ""Data.UserVoiceClipboardEnabled"": false, ""Data.ClipboardFormat"": ""Nil"", ""Data.InternalVsExternalPasteType"": 1, ""Data.PasteType"": ""SameSheetCopyPaste"", ""Data.SourceNumberOfRows"": 1, ""Data.SourceNumberOfColumns"": 1, ""Data.IsFullRows"": false, ""Data.IsFullCols"": false, ""Data.DestinationNumberOfRows"": 1, ""Data.DestinationNumberOfColumns"": 1, ""Data.SourceDestinati",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-2h-rep1-sRNA,,R1-silk-2h-rep1-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857805,SL_R1_silk_0h_3_L8_A024.R1.adapter.fastq.gz,SRX5645354,FALSE,14908415,0,50,R1-silk-0h-rep3-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-0h-rep3-sRNA,,R1-silk-0h-rep3-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
SRR8857806,SL_R1_silk_0h_2_L6_A022.R1.adapter.fastq.gz,SRX5645353,FALSE,21828048,0,50,R1-silk-0h-rep2-sRNA,Small RNA-Seq of Maize: Tissue at R1 stage,"Total RNA was extracted from the maize tissues using TRIzol reagent (MRC, Molecular Research Center, Inc.) according to the manufacturers instructions. A Bioanalyzer 2100 was used to check the quality of the extracted RNA, and only RNA of high integrity",Genome-wide transcriptomic responses to heat stress in maize,R1-silk-0h-rep2-sRNA,,R1-silk-0h-rep2-sRNA,size fractionation,TRANSCRIPTOMIC,miRNA-Seq
