srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR5270332,GSM2495033_r1,SRX2574387,TRUE,28903281,28903281,250,GSM2495033,GSM2495033: fl3-1; Zea mays; RNA-Seq,,Next Generation Sequencing Analysis of Wild Type and fl3 Transcriptomes in 10DAP(day after pollination) endosperm,GSM2495033,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5270331,GSM2495032_r1,SRX2574386,TRUE,29153717,29153717,250,GSM2495032,GSM2495032: WT-3; Zea mays; RNA-Seq,,Next Generation Sequencing Analysis of Wild Type and fl3 Transcriptomes in 10DAP(day after pollination) endosperm,GSM2495032,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5270330,GSM2495031_r1,SRX2574385,TRUE,29441092,29441092,250,GSM2495031,GSM2495031: WT-2; Zea mays; RNA-Seq,,Next Generation Sequencing Analysis of Wild Type and fl3 Transcriptomes in 10DAP(day after pollination) endosperm,GSM2495031,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR5270329,GSM2495030_r1,SRX2574384,TRUE,30213216,30213216,250,GSM2495030,GSM2495030: WT-1; Zea mays; RNA-Seq,,Next Generation Sequencing Analysis of Wild Type and fl3 Transcriptomes in 10DAP(day after pollination) endosperm,GSM2495030,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR2089506,GSM1811817_r1,SRX1084757,TRUE,7220711,7220711,200,GSM1811817,GSM1811817: wild type; Zea mays; RNA-Seq,,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and ZmMADS47 RNAi mutant Transcriptomes,GSM1811817,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR2089505,GSM1811816_r1,SRX1084756,TRUE,8247175,8247175,200,GSM1811816,GSM1811816: ZmMADS47 RNAi mutant; Zea mays; RNA-Seq,,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and ZmMADS47 RNAi mutant Transcriptomes,GSM1811816,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1594036,GSM1517650_r1,SRX718193,FALSE,4183552,0,101,GSM1517650,GSM1517650: rep2_FEA4_ChIP; Zea mays; ChIP-Seq,,Zea mays,GSM1517650,,,ChIP,GENOMIC,ChIP-Seq
SRR1594035,GSM1517649_r1,SRX718192,FALSE,3762023,0,101,GSM1517649,GSM1517649: rep2_input; Zea mays; ChIP-Seq,,Zea mays,GSM1517649,,,ChIP,GENOMIC,ChIP-Seq
SRR1594034,GSM1517648_r1,SRX718191,FALSE,3208913,0,101,GSM1517648,GSM1517648: rep1_FEA4_ChIP; Zea mays; ChIP-Seq,,Zea mays,GSM1517648,,,ChIP,GENOMIC,ChIP-Seq
SRR1594033,GSM1517647_r1,SRX718190,FALSE,3045051,0,101,GSM1517647,GSM1517647: rep1_input; Zea mays; ChIP-Seq,,Zea mays,GSM1517647,,,ChIP,GENOMIC,ChIP-Seq
SRR1594032,GSM1517646_r1,SRX718189,TRUE,44104021,44104021,202,GSM1517646,GSM1517646: fea4_mut_rep3_ear; Zea mays; RNA-Seq,,Zea mays,GSM1517646,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1594031,GSM1517645_r1,SRX718188,TRUE,31164572,31164572,202,GSM1517645,GSM1517645: fea4_mut_rep2_ear; Zea mays; RNA-Seq,,Zea mays,GSM1517645,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1594030,GSM1517644_r1,SRX718187,TRUE,13617690,13617690,202,GSM1517644,GSM1517644: fea4_mut_rep1_ear; Zea mays; RNA-Seq,,Zea mays,GSM1517644,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1594029,GSM1517643_r1,SRX718186,TRUE,36565833,36565833,202,GSM1517643,GSM1517643: wt_rep3_ear; Zea mays; RNA-Seq,,Zea mays,GSM1517643,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1594028,GSM1517642_r1,SRX718185,TRUE,28222249,28222249,202,GSM1517642,GSM1517642: wt_rep2_ear; Zea mays; RNA-Seq,,Zea mays,GSM1517642,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1594027,GSM1517641_r1,SRX718184,TRUE,31928082,31928082,202,GSM1517641,GSM1517641: wt_rep1_ear; Zea mays; RNA-Seq,,Zea mays,GSM1517641,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1588569,GSM1515455_r1,SRX712854,FALSE,41537072,0,180,GSM1515455,GSM1515455: wild type; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1515455,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1588568,GSM1515454_r1,SRX712853,FALSE,41066731,0,181,GSM1515454,GSM1515454: opaque2 mutant; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1515454,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573527,GSM1502529_r1,SRX699528,TRUE,14169987,14169987,202,GSM1502529,GSM1502529: S_L1.3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502529,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573526,GSM1502528_r1,SRX699527,TRUE,22979235,22979235,202,GSM1502528,GSM1502528: S_L1.2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502528,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573525,GSM1502527_r1,SRX699526,TRUE,7951683,7951683,202,GSM1502527,GSM1502527: S_L1.1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502527,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573524,GSM1502526_r1,SRX699525,TRUE,28224925,28224925,202,GSM1502526,GSM1502526: L_L1.3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502526,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573523,GSM1502525_r1,SRX699524,TRUE,4724584,4724584,202,GSM1502525,GSM1502525: L_L1.2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502525,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573522,GSM1502524_r1,SRX699523,TRUE,14809832,14809832,202,GSM1502524,GSM1502524: L_L1.1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502524,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573521,GSM1502523_r1,SRX699522,TRUE,18869666,18869666,202,GSM1502523,GSM1502523: B_L1.3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502523,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573520,GSM1502522_r1,SRX699521,TRUE,14492909,14492909,202,GSM1502522,GSM1502522: B_L1.2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502522,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573519,GSM1502521_r1,SRX699520,TRUE,40182222,40182222,202,GSM1502521,GSM1502521: B_L1.1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502521,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573518,GSM1502520_r1,SRX699519,TRUE,50617400,50617400,202,GSM1502520,GSM1502520: lg1-3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502520,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573517,GSM1502519_r1,SRX699518,TRUE,19842178,19842178,202,GSM1502519,GSM1502519: lg1-2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502519,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573516,GSM1502518_r1,SRX699517,TRUE,24548838,24548838,202,GSM1502518,GSM1502518: lg1-1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502518,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573515,GSM1502517_r1,SRX699516,TRUE,32186310,32186310,202,GSM1502517,GSM1502517: wtL-3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502517,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573514,GSM1502516_r1,SRX699515,TRUE,20089168,20089168,202,GSM1502516,GSM1502516: wtL-2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502516,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573513,GSM1502515_r1,SRX699514,TRUE,42029948,42029948,202,GSM1502515,GSM1502515: wtL-1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502515,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573512,GSM1502514_r1,SRX699513,TRUE,14178336,14178336,200,GSM1502514,GSM1502514: S-5; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502514,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573511,GSM1502513_r1,SRX699512,TRUE,21464235,21464235,200,GSM1502513,GSM1502513: S-4; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502513,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573510,GSM1502512_r1,SRX699511,TRUE,20690979,20690979,200,GSM1502512,GSM1502512: S-3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502512,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573509,GSM1502511_r1,SRX699510,TRUE,64064340,64064340,200,GSM1502511,GSM1502511: L-5; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502511,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573508,GSM1502510_r1,SRX699509,TRUE,25041155,25041155,200,GSM1502510,GSM1502510: L-4; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502510,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573507,GSM1502509_r1,SRX699508,TRUE,49014948,49014948,200,GSM1502509,GSM1502509: L-3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502509,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573506,GSM1502508_r1,SRX699507,TRUE,29382758,29382758,200,GSM1502508,GSM1502508: B-5; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502508,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573505,GSM1502507_r1,SRX699506,TRUE,29211801,29211801,200,GSM1502507,GSM1502507: B-4; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502507,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1573504,GSM1502506_r1,SRX699505,TRUE,63977333,63977333,200,GSM1502506,GSM1502506: B-3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM1502506,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567904,GSM1496060_r1,SRX694829,TRUE,55398806,55398806,100,GSM1496060,"GSM1496060: nkd  starchy endopserm, biorep 3 (NS3); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496060,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567903,GSM1496059_r1,SRX694828,TRUE,42149448,42149448,100,GSM1496059,"GSM1496059: nkd  starchy endopserm, biorep 2 (NS2); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496059,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567902,GSM1496058_r1,SRX694827,TRUE,30376797,30376797,100,GSM1496058,"GSM1496058: nkd  starchy endopserm, biorep 1 (NS1); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496058,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567901,GSM1496057_r1,SRX694826,TRUE,27952849,27952849,100,GSM1496057,"GSM1496057: B73 starchy endopserm, biorep 3 (BS3); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496057,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567900,GSM1496056_r1,SRX694825,TRUE,66113263,66113263,100,GSM1496056,"GSM1496056: B73 starchy endopserm, biorep 2 (BS2); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496056,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567899,GSM1496055_r1,SRX694824,TRUE,52031092,52031092,100,GSM1496055,"GSM1496055: B73 starchy endopserm, biorep 1 (BS1); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496055,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567898,GSM1496054_r1,SRX694823,TRUE,53389819,53389819,100,GSM1496054,"GSM1496054: nkd Aleurone, biorep 3 (NA3); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496054,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567897,GSM1496053_r1,SRX694822,TRUE,62078569,62078569,100,GSM1496053,"GSM1496053: nkd Aleurone, biorep 2 (NA2); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496053,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567896,GSM1496052_r1,SRX694821,TRUE,39467467,39467467,100,GSM1496052,"GSM1496052: nkd Aleurone, biorep 1 (NA1); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496052,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567895,GSM1496051_r1,SRX694820,TRUE,69339471,69339471,100,GSM1496051,"GSM1496051: B73 Aleurone, biorep 3 (BA3); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496051,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567894,GSM1496050_r1,SRX694819,TRUE,13513122,13513122,100,GSM1496050,"GSM1496050: B73 Aleurone, biorep 2 (BA2); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496050,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR1567893,GSM1496049_r1,SRX694818,TRUE,57477603,57477603,100,GSM1496049,"GSM1496049: B73 Aleurone, biorep 1 (BA1); Zea mays; RNA-Seq",,Zea mays Transcriptome or Gene expression,GSM1496049,,,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504481,GSM943480_r1,SRX151759,FALSE,20189299,0,100,GSM943480_1,GSM943480: WT SAM #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943480,,GSM943480: WT SAM #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504480,GSM943479_r1,SRX151758,FALSE,23837803,0,100,GSM943479_1,GSM943479: WT SAM #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943479,,GSM943479: WT SAM #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504479,GSM943478_r1,SRX151757,FALSE,23959644,0,100,GSM943478_1,GSM943478: e1 SAM #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943478,,GSM943478: e1 SAM #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504478,GSM943477_r1,SRX151756,FALSE,21282499,0,100,GSM943477_1,GSM943477: e1 SAM #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943477,,GSM943477: e1 SAM #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504477,GSM943476_r1,SRX151755,FALSE,24229119,0,100,GSM943476_1,GSM943476: WT ears #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943476,,GSM943476: WT ears #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504476,GSM943475_r1,SRX151754,FALSE,20723339,0,100,GSM943475_1,GSM943475: WT ears #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943475,,GSM943475: WT ears #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504475,GSM943474_r1,SRX151753,FALSE,24561689,0,100,GSM943474_1,GSM943474: e1 ears #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943474,,GSM943474: e1 ears #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504474,GSM943473_r1,SRX151752,FALSE,26094182,0,100,GSM943473_1,GSM943473: e1 ears #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943473,,GSM943473: e1 ears #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504473,GSM943472_r1,SRX151751,FALSE,24418666,0,100,GSM943472_1,GSM943472: WT tassels #3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943472,,GSM943472: WT tassels #3; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504472,GSM943471_r1,SRX151750,FALSE,24049502,0,100,GSM943471_1,GSM943471: WT tassels #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943471,,GSM943471: WT tassels #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504471,GSM943470_r1,SRX151749,FALSE,23499684,0,100,GSM943470_1,GSM943470: WT tassels #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943470,,GSM943470: WT tassels #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504470,GSM943469_r1,SRX151748,FALSE,24845734,0,100,GSM943469_1,GSM943469: e1 tassels #3; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943469,,GSM943469: e1 tassels #3; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504469,GSM943468_r1,SRX151747,FALSE,22323103,0,100,GSM943468_1,GSM943468: e1 tassels #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943468,,GSM943468: e1 tassels #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504468,GSM943467_r1,SRX151746,FALSE,22474516,0,100,GSM943467_1,GSM943467: e1 tassels #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943467,,GSM943467: e1 tassels #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504467,GSM943466_r1,SRX151745,FALSE,24082728,0,100,GSM943466_1,GSM943466: WT leaf #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943466,,GSM943466: WT leaf #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504466,GSM943465_r1,SRX151744,FALSE,24871839,0,100,GSM943465_1,GSM943465: WT leaf #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943465,,GSM943465: WT leaf #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504465,GSM943464_r1,SRX151743,FALSE,26350142,0,100,GSM943464_1,GSM943464: Kn1-N leaf het #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943464,,GSM943464: Kn1-N leaf het #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504464,GSM943463_r1,SRX151742,FALSE,26186672,0,100,GSM943463_1,GSM943463: Kn1-N leaf het #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943463,,GSM943463: Kn1-N leaf het #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504463,GSM943462_r1,SRX151741,FALSE,26425413,0,100,GSM943462_1,GSM943462: Kn1-N leaf homo #2; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943462,,GSM943462: Kn1-N leaf homo #2; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
SRR504462,GSM943461_r1,SRX151740,FALSE,21246896,0,100,GSM943461_1,GSM943461: Kn1-N leaf homo #1; Zea mays; RNA-Seq,,Zea mays Transcriptome or Gene expression,GSM943461,,GSM943461: Kn1-N leaf homo #1; Zea mays; RNA-Seq,cDNA,TRANSCRIPTOMIC,RNA-Seq
