SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
batch3-A2	batch3	NA	HY16	1	m197	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A2.fastq.gz		
batch3-A3	batch3	NA	HY24	1	m198	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A3.fastq.gz		
batch3-A4	batch3	NA	HY32	1	m199	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A4.fastq.gz		
batch3-A5	batch3	NA	HY40	1	m200	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A5.fastq.gz		
batch3-A6	batch3	NA	HY48	1	m201	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A6.fastq.gz		
batch3-A7	batch3	NA	HY56	1	m202	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A7.fastq.gz		
batch3-A8	batch3	NA	HY64	1	m203	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A8.fastq.gz		
batch3-A9	batch3	NA	HY72	1	m204	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/A9.fastq.gz		
batch3-B1	batch3	NA	HY7	1	m205	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B1.fastq.gz		
batch3-B10	batch3	NA	HY79	1	m206	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B10.fastq.gz		
batch3-B11	batch3	NA	HY87	1	m207	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B11.fastq.gz		
batch3-B12	batch3	NA	HY95	1	m208	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B12.fastq.gz		
batch3-B2	batch3	NA	HY15	1	m209	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B2.fastq.gz		
batch3-B3	batch3	NA	HY23	1	m210	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B3.fastq.gz		
batch3-B4	batch3	NA	HY31	1	m211	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B4.fastq.gz		
batch3-B5	batch3	NA	HY39	1	m212	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B5.fastq.gz		
batch3-B6	batch3	NA	HY47	1	m213	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B6.fastq.gz		
batch3-B7	batch3	NA	HY55	1	m214	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B7.fastq.gz		
batch3-B8	batch3	NA	HY63	1	m215	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B8.fastq.gz		
batch3-B9	batch3	NA	HY71	1	m216	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/B9.fastq.gz		
batch3-C1	batch3	NA	HY6	1	m217	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C1.fastq.gz		
batch3-C10	batch3	NA	HY78	1	m218	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C10.fastq.gz		
batch3-C11	batch3	NA	HY86	1	m219	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C11.fastq.gz		
batch3-C12	batch3	NA	HY94	1	m220	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C12.fastq.gz		
batch3-C2	batch3	NA	HY14	1	m221	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C2.fastq.gz		
batch3-C3	batch3	NA	HY22	1	m222	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C3.fastq.gz		
batch3-C4	batch3	NA	HY30	1	m223	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C4.fastq.gz		
batch3-C5	batch3	NA	HY38	1	m224	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C5.fastq.gz		
batch3-C6	batch3	NA	HY46	1	m225	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C6.fastq.gz		
batch3-C7	batch3	NA	HY54	1	m226	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C7.fastq.gz		
batch3-C8	batch3	NA	HY62	1	m227	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C8.fastq.gz		
batch3-C9	batch3	NA	HY70	1	m228	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/C9.fastq.gz		
batch3-D1	batch3	NA	HY5	1	m229	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D1.fastq.gz		
batch3-D10	batch3	NA	HY77	1	m230	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D10.fastq.gz		
batch3-D11	batch3	NA	HY85	1	m231	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D11.fastq.gz		
batch3-D12	batch3	NA	HY93	1	m232	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D12.fastq.gz		
batch3-D2	batch3	NA	HY13	1	m233	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D2.fastq.gz		
batch3-D3	batch3	NA	HY21	1	m234	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D3.fastq.gz		
batch3-D4	batch3	NA	HY29	1	m235	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D4.fastq.gz		
batch3-D5	batch3	NA	HY37	1	m236	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D5.fastq.gz		
batch3-D6	batch3	NA	HY45	1	m237	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D6.fastq.gz		
batch3-D7	batch3	NA	HY53	1	m238	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D7.fastq.gz		
batch3-D8	batch3	NA	HY61	1	m239	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D8.fastq.gz		
batch3-D9	batch3	NA	HY69	1	m240	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/D9.fastq.gz		
batch3-E1	batch3	NA	HY4	1	m241	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E1.fastq.gz		
batch3-E10	batch3	NA	HY76	1	m242	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E10.fastq.gz		
batch3-E11	batch3	NA	HY84	1	m243	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E11.fastq.gz		
batch3-E12	batch3	NA	HY92	1	m244	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E12.fastq.gz		
batch3-E2	batch3	NA	HY12	1	m245	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E2.fastq.gz		
batch3-E3	batch3	NA	HY20	1	m246	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E3.fastq.gz		
batch3-E4	batch3	NA	HY28	1	m247	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E4.fastq.gz		
batch3-E5	batch3	NA	HY36	1	m248	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E5.fastq.gz		
batch3-E6	batch3	NA	HY44	1	m249	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E6.fastq.gz		
batch3-E7	batch3	NA	HY52	1	m250	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E7.fastq.gz		
batch3-E8	batch3	NA	HY60	1	m251	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E8.fastq.gz		
batch3-E9	batch3	NA	HY68	1	m252	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/E9.fastq.gz		
batch3-F1	batch3	NA	HY3	1	m253	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F1.fastq.gz		
batch3-F10	batch3	NA	HY75	1	m254	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F10.fastq.gz		
batch3-F11	batch3	NA	HY83	1	m255	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F11.fastq.gz		
batch3-F12	batch3	NA	HY91	1	m256	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F12.fastq.gz		
batch3-F2	batch3	NA	HY11	1	m257	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F2.fastq.gz		
batch3-F3	batch3	NA	HY19	1	m258	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F3.fastq.gz		
batch3-F4	batch3	NA	HY27	1	m259	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F4.fastq.gz		
batch3-F5	batch3	NA	HY35	1	m260	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F5.fastq.gz		
batch3-F6	batch3	NA	HY43	1	m261	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F6.fastq.gz		
batch3-F7	batch3	NA	HY51	1	m262	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F7.fastq.gz		
batch3-F8	batch3	NA	HY59	1	m263	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F8.fastq.gz		
batch3-F9	batch3	NA	HY67	1	m264	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/F9.fastq.gz		
batch3-G1	batch3	NA	HY2	1	m265	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G1.fastq.gz		
batch3-G10	batch3	NA	HY74	1	m266	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G10.fastq.gz		
batch3-G11	batch3	NA	HY82	1	m267	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G11.fastq.gz		
batch3-G12	batch3	NA	HY90	1	m268	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G12.fastq.gz		
batch3-G2	batch3	NA	HY10	1	m269	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G2.fastq.gz		
batch3-G3	batch3	NA	HY18	1	m270	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G3.fastq.gz		
batch3-G4	batch3	NA	HY26	1	m271	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G4.fastq.gz		
batch3-G5	batch3	NA	HY34	1	m272	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G5.fastq.gz		
batch3-G6	batch3	NA	HY42	1	m273	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G6.fastq.gz		
batch3-G7	batch3	NA	HY50	1	m274	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G7.fastq.gz		
batch3-G8	batch3	NA	HY58	1	m275	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G8.fastq.gz		
batch3-G9	batch3	NA	HY66	1	m276	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/G9.fastq.gz		
batch3-H1	batch3	NA	HY1	1	m277	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H1.fastq.gz		
batch3-H10	batch3	NA	HY73	1	m278	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H10.fastq.gz		
batch3-H11	batch3	NA	HY81	1	m279	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H11.fastq.gz		
batch3-H12	batch3	NA	HY89	1	m280	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H12.fastq.gz		
batch3-H2	batch3	NA	HY9	1	m281	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H2.fastq.gz		
batch3-H3	batch3	NA	HY17	1	m282	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H3.fastq.gz		
batch3-H4	batch3	NA	HY25	1	m283	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H4.fastq.gz		
batch3-H5	batch3	NA	HY33	1	m284	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H5.fastq.gz		
batch3-H6	batch3	NA	HY41	1	m285	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H6.fastq.gz		
batch3-H7	batch3	NA	HY49	1	m286	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H7.fastq.gz		
batch3-H8	batch3	NA	HY57	1	m287	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H8.fastq.gz		
batch3-H9	batch3	NA	HY65	1	m288	FALSE	FALSE	/scratch.global/zhoux379/stress/data/batch3/demul/H9.fastq.gz		
