SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
BR071	spikelet	B73xMo17	0DAP	2	m24	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index15_S69_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index15_S69_R2_001.fastq
BR072	spikelet	B73xMo17	0DAP	3	m24	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index22_S72_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool4_18_index22_S72_R2_001.fastq
BR073	husk	B73	0DAP	1	m25	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index2_S74_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index2_S74_R2_001.fastq
BR074	husk	B73	0DAP	2	m25	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index1_S73_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index1_S73_R2_001.fastq
BR075	husk	B73	0DAP	3	m25	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index4_S76_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index4_S76_R2_001.fastq
BR076	husk	Mo17	0DAP	1	m26	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index3_S75_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index3_S75_R2_001.fastq
BR077	husk	Mo17	0DAP	2	m26	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index5_S77_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index5_S77_R2_001.fastq
BR078	husk	Mo17	0DAP	3	m26	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index8_S80_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index8_S80_R2_001.fastq
BR079	husk	B73xMo17	0DAP	1	m27	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index6_S78_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index6_S78_R2_001.fastq
BR080	husk	B73xMo17	0DAP	2	m27	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index9_S81_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index9_S81_R2_001.fastq
BR081	husk	B73xMo17	0DAP	3	m27	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index7_S79_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index7_S79_R2_001.fastq
BR082	tassel_stem	B73	0DAP	1	m28	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index10_S82_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index10_S82_R2_001.fastq
BR083	tassel_stem	B73	0DAP	2	m28	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index12_S84_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index12_S84_R2_001.fastq
BR084	tassel_stem	B73	0DAP	3	m28	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index11_S83_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index11_S83_R2_001.fastq
BR085	tassel_stem	Mo17	0DAP	1	m29	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index13_S85_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index13_S85_R2_001.fastq
BR086	tassel_stem	Mo17	0DAP	2	m29	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index20_S88_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index20_S88_R2_001.fastq
BR087	tassel_stem	Mo17	0DAP	3	m29	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index14_S86_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index14_S86_R2_001.fastq
BR088	tassel_stem	B73xMo17	0DAP	1	m30	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index21_S89_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index21_S89_R2_001.fastq
BR089	tassel_stem	B73xMo17	0DAP	2	m30	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index15_S87_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index15_S87_R2_001.fastq
BR090	tassel_stem	B73xMo17	0DAP	3	m30	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index22_S90_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170127_D00635_0197_ACAC47ANXX/Springer_Project_052_Run1_Redemux/briggs_pool5_18_index22_S90_R2_001.fastq
BR091	floret	B73	0DAP	1	m31	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index2_S9_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index2_S9_R2_001.fastq
BR092	floret	B73	0DAP	2	m31	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index1_S8_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index1_S8_R2_001.fastq
BR093	floret	B73	0DAP	3	m31	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index4_S11_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index4_S11_R2_001.fastq
BR094	floret	Mo17	0DAP	1	m32	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index3_S10_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index3_S10_R2_001.fastq
BR095	floret	Mo17	0DAP	2	m32	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index5_S12_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index5_S12_R2_001.fastq
BR096	floret	Mo17	0DAP	3	m32	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index8_S15_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index8_S15_R2_001.fastq
BR097	floret	B73xMo17	0DAP	1	m33	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index6_S13_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index6_S13_R2_001.fastq
BR098	floret	B73xMo17	0DAP	2	m33	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index9_S16_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index9_S16_R2_001.fastq
BR099	floret	B73xMo17	0DAP	3	m33	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index7_S14_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index7_S14_R2_001.fastq
BR100	flag_leaf	B73	0DAP	1	m34	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index2_S30_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index2_S30_R2_001.fastq
BR101	flag_leaf	B73	0DAP	2	m34	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index4_S32_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index4_S32_R2_001.fastq
BR102	flag_leaf	B73	0DAP	3	m34	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index5_S33_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index5_S33_R2_001.fastq
BR103	flag_leaf	Mo17	0DAP	1	m35	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index27_S46_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index27_S46_R2_001.fastq
BR104	flag_leaf	Mo17	0DAP	2	m35	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index25_S45_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index25_S45_R2_001.fastq
BR105	flag_leaf	Mo17	0DAP	3	m35	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index6_S34_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index6_S34_R2_001.fastq
BR106	flag_leaf	B73xMo17	0DAP	1	m36	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index7_S35_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index7_S35_R2_001.fastq
BR107	flag_leaf	B73xMo17	0DAP	2	m36	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index23_S44_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index23_S44_R2_001.fastq
BR108	flag_leaf	B73xMo17	0DAP	3	m36	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index12_S40_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index12_S40_R2_001.fastq
BR109	root	B73	0DAP	1	m37	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index1_S29_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index1_S29_R2_001.fastq
BR110	root	B73	0DAP	2	m37	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index9_S37_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index9_S37_R2_001.fastq
BR111	root	B73	0DAP	3	m37	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index11_S39_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index11_S39_R2_001.fastq
BR112	root	Mo17	0DAP	1	m38	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index20_S41_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index20_S41_R2_001.fastq
BR113	root	Mo17	0DAP	2	m38	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index21_S42_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index21_S42_R2_001.fastq
BR114	root	Mo17	0DAP	3	m38	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index22_S43_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index22_S43_R2_001.fastq
BR115	root	B73xMo17	0DAP	1	m39	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index10_S38_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index10_S38_R2_001.fastq
BR116	root	B73xMo17	0DAP	2	m39	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index3_S31_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index3_S31_R2_001.fastq
BR117	root	B73xMo17	0DAP	3	m39	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index8_S36_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool7_18_index8_S36_R2_001.fastq
BR118	kernel	B73	14DAP	1	m40	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index10_S17_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index10_S17_R2_001.fastq
BR119	kernel	B73	14DAP	2	m40	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index12_S19_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index12_S19_R2_001.fastq
BR120	kernel	B73	14DAP	3	m40	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index11_S18_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index11_S18_R2_001.fastq
BR121	kernel	Mo17	14DAP	1	m41	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index13_S20_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index13_S20_R2_001.fastq
BR122	kernel	Mo17	14DAP	2	m41	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index20_S25_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index20_S25_R2_001.fastq
BR123	kernel	Mo17	14DAP	3	m41	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index14_S21_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index14_S21_R2_001.fastq
BR124	kernel	B73xMo17	14DAP	1	m42	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index21_S26_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index21_S26_R2_001.fastq
BR125	kernel	B73xMo17	14DAP	2	m42	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index15_S22_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index15_S22_R2_001.fastq
BR126	kernel	B73xMo17	14DAP	3	m42	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index22_S27_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index22_S27_R2_001.fastq
BR127	kernel	Mo17xB73	14DAP	1	m43	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index16_S23_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index16_S23_R2_001.fastq
BR128	kernel	Mo17xB73	14DAP	2	m43	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index23_S28_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index23_S28_R2_001.fastq
BR129	kernel	Mo17xB73	14DAP	3	m43	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index18_S24_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool6_21_index18_S24_R2_001.fastq
BR130	endosperm14D	B73	14DAP	1	m44	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index2_S48_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index2_S48_R2_001.fastq
BR131	endosperm14D	B73	14DAP	2	m44	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index1_S47_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index1_S47_R2_001.fastq
BR132	endosperm14D	B73	14DAP	3	m44	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index4_S50_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index4_S50_R2_001.fastq
BR133	endosperm14D	Mo17	14DAP	1	m45	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index3_S49_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index3_S49_R2_001.fastq
BR134	endosperm14D	Mo17	14DAP	2	m45	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index5_S51_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index5_S51_R2_001.fastq
BR135	endosperm14D	Mo17	14DAP	3	m45	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index8_S54_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index8_S54_R2_001.fastq
BR136	endosperm14D	B73xMo17	14DAP	1	m46	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index6_S52_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index6_S52_R2_001.fastq
BR137	endosperm14D	B73xMo17	14DAP	2	m46	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index9_S55_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index9_S55_R2_001.fastq
BR138	endosperm14D	B73xMo17	14DAP	3	m46	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index7_S53_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index7_S53_R2_001.fastq
BR139	endosperm14D	Mo17xB73	14DAP	1	m47	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index10_S56_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index10_S56_R2_001.fastq
BR140	endosperm14D	Mo17xB73	14DAP	2	m47	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index12_S58_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index12_S58_R2_001.fastq
BR141	endosperm14D	Mo17xB73	14DAP	3	m47	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index11_S57_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index11_S57_R2_001.fastq
BR142	embryo	B73	27DAP	1	m48	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index13_S59_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index13_S59_R2_001.fastq
BR143	embryo	B73	27DAP	2	m48	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index20_S65_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index20_S65_R2_001.fastq
BR144	embryo	B73	27DAP	3	m48	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index14_S60_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index14_S60_R2_001.fastq
BR145	embryo	Mo17	27DAP	1	m49	TRUE	FALSE		/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index21_S66_R1_001.fastq	/home/springer/data_release/umgc/hiseq/170210_D00635_0201_BCAK8EANXX/Springer_Project_052/briggs_pool8_24_index21_S66_R2_001.fastq
